borough_code,neighborhood,zipcode,land_square_feet,gross_square_feet,sale_price,community_district,school_district,floor_area_total_building,floor_area_residential,maximum_allowable_residential_far,x_coordinate,y_coordinate
4,SO. JAMAICA-BAISLEY PARK,11434,1155.0,703.0,305000.0,412,27,703,703,0.6,1042467,187459
4,SO. JAMAICA-BAISLEY PARK,11434,2000.0,1152.0,380000.0,412,27,1152,1152,0.6,1042156,189467
4,SO. JAMAICA-BAISLEY PARK,11434,1452.0,753.0,265000.0,412,27,753,753,0.6,1043068,187401
4,SO. JAMAICA-BAISLEY PARK,11434,3355.0,1152.0,260000.0,412,27,1152,1152,0.6,1042082,189551
4,SO. JAMAICA-BAISLEY PARK,11434,1350.0,732.0,345000.0,412,27,732,732,0.6,1042497,187185
4,SO. JAMAICA-BAISLEY PARK,11434,1350.0,732.0,348000.0,412,27,732,732,0.6,1042520,187079
4,SO. JAMAICA-BAISLEY PARK,11434,1358.0,703.0,390000.0,412,27,703,703,0.6,1042536,187391
4,SO. JAMAICA-BAISLEY PARK,11434,1350.0,732.0,382427.0,412,27,732,732,0.6,1042635,187022
4,SO. JAMAICA-BAISLEY PARK,11434,1350.0,786.0,215000.0,412,27,786,786,0.6,1042864,187179
4,SO. JAMAICA-BAISLEY PARK,11434,1350.0,810.0,360000.0,412,27,810,810,0.6,1042763,187172
4,SO. JAMAICA-BAISLEY PARK,11434,1650.0,828.0,370000.0,412,27,828,828,0.6,1042792,187039
4,SO. JAMAICA-BAISLEY PARK,11434,1325.0,799.0,370000.0,412,27,799,799,0.6,1042974,187635
4,SO. JAMAICA-BAISLEY PARK,11434,1350.0,732.0,232500.0,412,27,732,732,0.6,1042537,187001
4,SO. JAMAICA-BAISLEY PARK,11434,1884.0,807.0,405000.0,412,27,807,807,0.6,1043074,187449
4,SO. JAMAICA-BAISLEY PARK,11434,1350.0,810.0,265000.0,412,27,810,810,0.6,1042769,187144
4,SO. JAMAICA-BAISLEY PARK,11434,3000.0,1288.0,470000.0,412,27,1288,1288,0.6,1044262,186852
4,SO. JAMAICA-BAISLEY PARK,11434,4000.0,1492.0,470000.0,412,28,1492,1492,0.6,1045229,187703
4,SO. JAMAICA-BAISLEY PARK,11434,6000.0,1209.0,400000.0,412,28,1209,1209,0.6,1045288,187818
4,SO. JAMAICA-BAISLEY PARK,11434,3000.0,1156.0,250000.0,412,28,1156,1156,0.6,1044350,187401
4,SO. JAMAICA-BAISLEY PARK,11434,4000.0,1785.0,509000.0,412,28,1785,1785,0.6,1044921,188638
4,SO. JAMAICA-BAISLEY PARK,11434,4000.0,1312.0,435000.0,412,28,1312,1312,0.6,1044070,187754
4,SO. JAMAICA-BAISLEY PARK,11434,2000.0,1064.0,430000.0,412,27,1064,1064,0.6,1044548,186959
4,SO. JAMAICA-BAISLEY PARK,11434,3000.0,1618.0,225000.0,412,28,1618,1618,0.6,1045645,187639
4,SO. JAMAICA-BAISLEY PARK,11434,4520.0,1008.0,550000.0,412,28,1008,1008,0.6,1044666,187206
4,SO. JAMAICA-BAISLEY PARK,11434,4000.0,1182.0,342014.0,412,28,1182,1182,0.6,1044207,187542
4,SO. JAMAICA-BAISLEY PARK,11434,2959.0,1188.0,669048.0,412,28,1188,1188,0.6,1045805,187300
4,SO. JAMAICA-BAISLEY PARK,11434,2714.0,1232.0,240000.0,412,28,1232,1232,0.6,1045773,187383
4,HOLLIS,11412,2650.0,1672.0,370000.0,412,29,1672,1672,1.35,1051205,196815
4,HOLLIS,11429,2000.0,1440.0,440000.0,412,29,1440,1440,1.35,1053042,197349
4,ASTORIA,11105,2000.0,1650.0,1300000.0,401,30,1650,1444,1.35,1010122,221379
4,ASTORIA,11105,2000.0,1490.0,999000.0,401,30,1490,1312,1.35,1010216,221332
4,ASTORIA,11105,2000.0,1326.0,1150000.0,401,30,1326,1326,1.35,1007199,222712
4,ASTORIA,11105,2266.0,1377.0,989000.0,401,30,1377,1224,1.35,1006102,222581
4,ASTORIA,11105,2240.0,796.0,725000.0,401,30,796,796,1.35,1006935,223484
4,ASTORIA,11105,2000.0,1340.0,1150000.0,401,30,1340,1340,1.35,1006839,222473
4,ASTORIA,11105,2300.0,1360.0,700000.0,401,30,1360,1360,1.35,1006939,222874
4,ASTORIA,11105,1600.0,960.0,675000.0,401,30,960,960,1.35,1009436,223593
4,ASTORIA,11105,1600.0,960.0,849000.0,401,30,960,960,1.35,1009371,223523
4,ASTORIA,11103,1815.0,1362.0,700000.0,401,30,1362,1362,1.35,1008133,219277
4,ASTORIA,11103,1800.0,1362.0,850000.0,401,30,1362,1362,1.35,1008095,219216
4,BAYSIDE,11360,2500.0,1376.0,820000.0,411,26,1376,1376,1.35,1042411,220058
4,BAYSIDE,11358,1900.0,1406.0,775000.0,411,26,1406,1406,1.35,1042144,220026
4,BAYSIDE,11358,1900.0,1406.0,770000.0,411,26,1406,1406,1.35,1042157,219990
4,BAYSIDE,11358,1945.0,970.0,730000.0,411,26,970,970,1.35,1042819,218320
4,BAYSIDE,11358,1754.0,1008.0,625000.0,411,26,1008,1008,1.35,1041966,219714
4,MASPETH,11378,1800.0,1224.0,550000.0,405,24,1224,1224,1.35,1009859,201583
4,GLENDALE,11385,2000.0,1342.0,500000.0,405,24,1342,1342,1.35,1014304,194163
4,GLENDALE,11385,2000.0,1312.0,580000.0,405,24,1312,1312,1.35,1014546,194331
4,GLENDALE,11385,2375.0,1155.0,655000.0,405,24,1155,1155,1.35,1016254,195106
4,GLENDALE,11385,2000.0,1248.0,730000.0,405,24,1248,1248,1.35,1014224,196463
4,WOODSIDE,11377,2875.0,1891.0,856500.0,402,30,1891,1314,1.35,1009873,210540
4,RIDGEWOOD,11385,2500.0,1200.0,765000.0,405,24,1200,1200,1.35,1012081,193149
4,RIDGEWOOD,11385,2060.0,1260.0,850000.0,405,24,1260,1260,1.35,1012546,194219
4,RIDGEWOOD,11385,2107.0,1548.0,910000.0,405,24,1548,1548,1.35,1011119,193970
4,RIDGEWOOD,11385,1959.0,1276.0,800000.0,405,24,1276,1276,1.35,1007510,197982
4,RIDGEWOOD,11385,1959.0,1261.0,825000.0,405,24,1261,1261,1.35,1007624,197870
4,RIDGEWOOD,11385,2500.0,1480.0,630000.0,405,24,1480,1480,1.35,1014029,196228
4,RIDGEWOOD,11385,2450.0,1890.0,1045000.0,405,24,1890,1890,1.35,1011469,198442
4,RIDGEWOOD,11385,6500.0,1909.0,1550000.0,405,24,1909,1909,1.35,1010750,198831
4,RIDGEWOOD,11385,2500.0,1530.0,800000.0,405,24,1530,1530,1.35,1012041,197583
4,ST. ALBANS,11412,1887.0,1800.0,353500.0,412,29,1800,900,1.35,1049289,194885
4,ST. ALBANS,11412,2724.0,2480.0,320000.0,412,29,2480,1240,1.35,1051402,196542
4,COLLEGE POINT,11356,2467.0,2400.0,850000.0,407,25,2400,1200,1.35,1027013,224571
4,FLUSHING-NORTH,11358,2000.0,1728.0,873000.0,411,25,1728,1728,1.35,1042063,217783
4,FLUSHING-NORTH,11358,1808.0,1683.0,400000.0,411,25,1683,1224,1.35,1041987,216795
4,FLUSHING-NORTH,11358,1808.0,1636.0,705000.0,411,25,1636,1224,1.35,1042229,216821
4,CORONA,11368,2500.0,1978.0,626223.0,404,24,1978,1313,0.9,1025239,212776
4,CORONA,11368,2500.0,1881.0,790000.0,404,24,1881,1881,0.9,1025223,212922
4,HOLLIS,11423,2600.0,1280.0,500000.0,412,29,1280,1280,0.9,1051194,199632
4,HOLLIS,11423,4258.0,1400.0,520000.0,412,29,1400,1400,0.9,1049359,199661
4,HOLLIS,11423,2400.0,1264.0,450000.0,412,29,1264,1264,0.9,1050667,200030
4,HOLLIS,11423,2400.0,1264.0,510000.0,412,29,1264,1264,0.9,1050774,199842
4,HOLLIS,11423,2625.0,1656.0,395460.0,412,29,1656,1656,0.9,1049539,199453
4,HOLLIS,11423,2400.0,1280.0,455000.0,412,29,1280,1280,0.9,1050671,199702
4,HOLLIS,11432,2425.0,1328.0,475000.0,412,29,1328,1328,0.9,1044652,198461
4,HOLLIS,11423,2500.0,1514.0,575000.0,412,29,1514,1514,0.9,1046061,199145
4,HOLLIS,11423,2500.0,1604.0,595000.0,412,29,1604,1604,0.9,1045794,199180
4,HOLLIS,11423,2500.0,1672.0,475000.0,412,29,1672,1672,0.9,1045644,198755
4,HOLLIS,11432,2470.0,1360.0,500000.0,412,29,1360,1360,0.9,1044889,198258
4,HOLLIS,11423,2500.0,1632.0,300000.0,412,29,1632,1632,0.9,1046874,198698
4,HOLLIS,11423,2500.0,1264.0,580000.0,412,29,1264,1264,0.9,1046055,198756
4,HOLLIS,11423,2500.0,1440.0,510000.0,412,29,1440,1440,0.9,1046436,198087
4,HOLLIS,11423,2542.0,1648.0,494000.0,412,29,1648,1648,0.9,1046504,198849
4,HOLLIS,11423,2542.0,1648.0,525000.0,412,29,1648,1648,0.9,1046481,198895
4,HOLLIS,11432,2375.0,1216.0,521000.0,412,29,1216,1216,0.9,1045105,197653
4,HOLLIS,11423,2670.0,1540.0,400000.0,412,29,1540,1540,0.9,1047226,198567
4,HOLLIS,11423,3000.0,1400.0,570000.0,412,29,1400,1400,0.9,1046212,197855
4,HOLLIS,11423,2550.0,1512.0,546000.0,412,29,1512,1512,0.9,1046248,198972
4,HOLLIS,11423,2470.0,1312.0,540000.0,412,29,1312,1312,0.9,1045073,198028
4,HOLLIS,11423,1702.0,1683.0,475000.0,412,29,1683,1224,0.9,1045740,197902
4,HOLLIS,11423,1656.0,1683.0,510000.0,412,29,1683,1224,0.9,1045744,197879
4,HOLLIS,11432,1600.0,1184.0,520000.0,412,29,1184,1184,0.9,1044392,198092
4,HOLLIS,11423,2000.0,1184.0,400000.0,412,29,1184,1184,0.9,1047099,198478
4,HOLLIS,11423,2740.0,1120.0,445000.0,412,29,1120,1120,0.9,1047814,197035
4,HOLLIS,11423,1800.0,1683.0,420000.0,412,29,1683,1224,0.9,1047500,197277
4,HOLLIS,11423,2740.0,1320.0,465000.0,412,29,1320,1320,0.9,1047806,197074
4,HOLLIS,11423,3425.0,1320.0,405000.0,412,29,1320,1320,0.9,1047829,196969
4,HOLLIS,11423,2000.0,1320.0,372500.0,412,29,1320,1320,0.9,1048288,197300
4,HOLLIS,11423,2000.0,1320.0,365000.0,412,29,1320,1320,0.9,1048102,196985
4,HOLLIS,11423,2740.0,1120.0,470000.0,412,29,1120,1120,0.9,1047780,197191
4,HOLLIS,11423,2740.0,1320.0,380000.0,412,29,1320,1320,0.9,1047833,196947
4,HOLLIS,11423,2500.0,1120.0,360000.0,412,29,1120,1120,0.9,1048241,197057
4,ARVERNE,11691,2565.0,1048.0,315000.0,414,27,1048,1048,0.9,1046270,155945
4,ARVERNE,11691,3431.0,1640.0,250000.0,414,27,1640,1640,0.9,1046494,156015
4,ARVERNE,11691,3781.0,1224.0,371184.0,414,27,1224,1224,0.9,1046195,156768
4,ARVERNE,11691,1902.0,720.0,300000.0,414,27,720,720,0.9,1045947,155927
4,ARVERNE,11691,1275.0,595.0,329000.0,414,27,595,595,0.9,1046381,157633
4,ARVERNE,11691,1735.0,846.0,334000.0,414,27,846,846,0.9,1046558,156895
4,ARVERNE,11692,2000.0,2176.0,205000.0,414,27,2176,1408,0.9,1040006,156861
4,ARVERNE,11692,3000.0,1252.0,525000.0,414,27,1252,1252,0.9,1040703,156180
4,ARVERNE,11692,3000.0,1580.0,570017.0,414,27,1580,1580,0.9,1039753,155584
4,ARVERNE,11692,4000.0,2367.0,490000.0,414,27,2367,2367,0.9,1039597,156455
4,ARVERNE,11692,2800.0,1172.0,532934.0,414,27,1172,1172,0.9,1039764,156188
4,ARVERNE,11692,4000.0,2788.0,318000.0,414,27,2788,1541,0.9,1039898,156098
4,ARVERNE,11692,4000.0,812.0,315000.0,414,27,812,812,0.9,1039587,156606
4,ARVERNE,11692,3000.0,1800.0,420000.0,414,27,1800,1800,0.9,1039833,155591
4,ARVERNE,11692,2250.0,1402.0,318418.0,414,27,1402,1020,0.9,1041559,155745
4,ARVERNE,11692,2000.0,768.0,301200.0,414,27,768,768,0.9,1038602,156746
4,ARVERNE,11692,2250.0,1530.0,407000.0,414,27,1530,1020,0.9,1041088,157127
4,ARVERNE,11692,2250.0,1530.0,375000.0,414,27,1530,1020,0.9,1041092,157082
4,ASTORIA,11102,3060.0,1415.0,950000.0,401,30,1415,1415,0.9,1003866,221418
4,ASTORIA,11102,5490.0,2115.0,1400000.0,401,30,2115,2115,0.9,1004074,221205
4,ASTORIA,11105,1580.0,1036.0,720000.0,401,30,1036,672,0.9,1011449,219498
4,ASTORIA,11105,4208.0,1324.0,710000.0,401,30,1324,1324,0.9,1012296,220345
4,ASTORIA,11105,2000.0,1440.0,700000.0,401,30,1440,1440,0.9,1012185,221459
4,ASTORIA,11105,1746.0,1633.0,915000.0,401,30,1633,1188,0.9,1012170,220459
4,BAYSIDE,11361,2528.0,1608.0,900000.0,411,26,1608,1608,0.9,1048433,216195
4,BAYSIDE,11361,2500.0,1234.0,1720000.0,411,26,1234,1234,0.9,1047254,215848
4,BAYSIDE,11361,5000.0,2002.0,980000.0,411,26,2002,2002,0.9,1047679,215995
4,BAYSIDE,11364,3060.0,2000.0,960000.0,411,26,2000,1600,0.9,1052891,213931
4,BAYSIDE,11364,3000.0,1224.0,788000.0,411,26,1224,1224,0.9,1053510,213471
4,BAYSIDE,11358,3300.0,1278.0,838888.0,411,26,1278,1278,0.9,1042328,219302
4,BAYSIDE,11358,2000.0,1312.0,815000.0,411,26,1312,1312,0.9,1042397,219489
4,BAYSIDE,11361,1860.0,1065.0,650000.0,411,26,1065,1065,0.9,1043578,219915
4,BAYSIDE,11358,2118.0,1080.0,660000.0,411,26,1080,1080,0.9,1042660,218693
4,BAYSIDE,11361,1958.0,1080.0,580000.0,411,26,1080,1080,0.9,1043399,219675
4,BAYSIDE,11361,1958.0,1065.0,645000.0,411,26,1065,1065,0.9,1043574,219659
4,BAYSIDE,11358,3107.0,1080.0,690000.0,411,26,1080,1080,0.9,1042424,219234
4,BAYSIDE,11358,1958.0,1080.0,530000.0,411,26,1080,1080,0.9,1042616,219262
4,BAYSIDE,11361,2200.0,1065.0,640000.0,411,26,1065,1065,0.9,1043218,219151
4,BAYSIDE,11361,1900.0,1050.0,710000.0,411,26,1050,1050,0.9,1042988,219299
4,BAYSIDE,11361,1842.0,1080.0,672500.0,411,26,1080,1080,0.9,1042862,218911
4,BAYSIDE,11361,1888.0,1065.0,750000.0,411,26,1065,1065,0.9,1043550,219344
4,BAYSIDE,11361,1958.0,1080.0,712700.0,411,26,1080,1080,0.9,1042858,219631
4,BAYSIDE,11361,1958.0,1080.0,680000.0,411,26,1080,1080,0.9,1043114,219690
4,BAYSIDE,11361,1900.0,1065.0,570000.0,411,26,1065,1065,0.9,1042608,219555
4,BAYSIDE,11361,1958.0,1380.0,670000.0,411,26,1380,1380,0.9,1043122,219671
4,BAYSIDE,11361,1880.0,1290.0,725000.0,411,26,1290,1290,0.9,1043364,218718
4,BAYSIDE,11361,1750.0,1136.0,658000.0,411,26,1136,1136,0.9,1043741,219235
4,BAYSIDE,11361,2000.0,1290.0,746000.0,411,26,1290,1290,0.9,1043460,218752
4,BAYSIDE,11361,1842.0,1065.0,652000.0,411,26,1065,1065,0.9,1043353,219082
4,BAYSIDE,11361,1958.0,1185.0,680000.0,411,26,1185,1185,0.9,1042749,219632
4,BAYSIDE,11361,2017.0,1488.0,760000.0,411,26,1488,1488,0.9,1048815,216064
4,BAYSIDE,11361,2017.0,1448.0,760000.0,411,26,1448,1448,0.9,1048870,216284
4,BAYSIDE,11361,2600.0,1520.0,890000.0,411,26,1520,1520,0.9,1048950,215925
4,BAYSIDE,11364,1280.0,1496.0,736000.0,411,26,1496,1088,0.9,1047659,214262
4,BAYSIDE,11361,2017.0,1448.0,838000.0,411,26,1448,1448,0.9,1048874,216265
4,BAYSIDE,11361,1800.0,1224.0,839999.0,411,26,1224,1224,0.9,1048608,215573
4,BAYSIDE,11361,1800.0,1332.0,405000.0,411,26,1332,1332,0.9,1048484,215211
4,BAYSIDE,11361,1800.0,1438.0,748000.0,411,26,1438,1188,0.9,1049067,214913
4,HAMMELS,11693,2500.0,708.0,373500.0,414,27,708,708,0.9,1035180,153429
4,HAMMELS,11693,900.0,896.0,350000.0,414,27,896,896,0.9,1036170,154257
4,HAMMELS,11693,2000.0,912.0,215000.0,414,27,912,456,0.9,1036431,154094
4,HAMMELS,11693,2113.0,1340.0,429000.0,414,27,1340,1340,0.9,1036294,154324
4,HAMMELS,11693,2438.0,1280.0,365000.0,414,27,1280,1280,0.9,1035958,153839
4,HAMMELS,11693,1837.0,1429.0,345000.0,414,27,1429,817,0.9,1035347,153444
4,JAMAICA,11435,2525.0,1616.0,400000.0,412,28,1616,1616,0.9,1036908,191941
4,JAMAICA,11435,3000.0,1280.0,270000.0,412,28,1280,1280,0.9,1037319,192015
4,JAMAICA,11435,1920.0,1280.0,485000.0,408,28,1280,1280,0.9,1035672,196182
4,JAMAICA,11435,2000.0,1280.0,550000.0,408,28,1280,1280,0.9,1035558,196663
4,JAMAICA,11435,1940.0,1296.0,610000.0,408,28,1296,1296,0.9,1035567,196386
4,JAMAICA,11432,4000.0,2358.0,860000.0,408,29,2358,2358,0.9,1041443,198501
4,JAMAICA,11432,2350.0,1216.0,380000.0,412,29,1216,1216,0.9,1042509,198257
4,JAMAICA,11432,2000.0,1344.0,640000.0,412,29,1344,1344,0.9,1042957,198151
4,JAMAICA,11432,2000.0,1280.0,461000.0,412,29,1280,1280,0.9,1043002,198006
4,JAMAICA,11432,1200.0,1500.0,579000.0,412,29,1500,1500,0.9,1043248,198128
4,MASPETH,11378,1900.0,1260.0,550000.0,402,24,1260,720,0.9,1006997,205300
4,MASPETH,11378,2500.0,875.0,498750.0,405,24,875,875,0.9,1010413,199858
4,MASPETH,11378,1650.0,1288.0,605700.0,405,24,1288,1288,0.9,1010335,199401
4,MASPETH,11378,2107.0,1392.0,575000.0,405,24,1392,1392,0.9,1011149,200528
4,MASPETH,11377,2000.0,1100.0,610000.0,402,24,1100,1100,0.9,1012409,208394
4,MASPETH,11379,1764.0,1539.0,785000.0,405,24,1539,1368,0.9,1013984,201029
4,MASPETH,11378,1995.0,1554.0,585000.0,405,24,1554,888,0.9,1014007,201933
4,MASPETH,11379,2160.0,1683.0,759000.0,405,24,1683,1224,0.9,1013850,200480
4,MASPETH,11379,2160.0,1683.0,440000.0,405,24,1683,1224,0.9,1013858,200464
4,MASPETH,11379,2061.0,1126.0,575000.0,405,24,1126,1126,0.9,1012840,199215
4,MASPETH,11379,2160.0,1683.0,700000.0,405,24,1683,1224,0.9,1013717,200732
4,MASPETH,11379,1950.0,1018.0,640000.0,405,24,1018,609,0.9,1012859,199615
4,MASPETH,11379,2600.0,1018.0,680000.0,405,24,1018,609,0.9,1012915,199444
4,MASPETH,11379,1950.0,1018.0,585000.0,405,24,1018,609,0.9,1012865,199597
4,MASPETH,11379,2154.0,1126.0,583000.0,405,24,1126,1126,0.9,1012861,199146
4,MASPETH,11378,2400.0,1408.0,640000.0,405,24,1408,1408,0.9,1012127,206187
4,MASPETH,11378,2500.0,1600.0,755000.0,405,24,1600,1600,0.9,1012394,204179
4,MASPETH,11378,2167.0,670.0,450000.0,405,24,670,670,0.9,1011101,203584
4,MASPETH,11378,3936.0,1206.0,800000.0,405,24,1206,1206,0.9,1012878,202986
4,MASPETH,11378,2425.0,2208.0,800000.0,405,24,2208,1536,0.9,1011520,204235
4,MASPETH,11378,2500.0,1548.0,805000.0,405,24,1548,1548,0.9,1011741,206456
4,MASPETH,11378,5274.0,1948.0,800000.0,405,24,1948,1948,0.9,1012688,202903
4,MASPETH,11378,2544.0,1060.0,645000.0,405,24,1060,1060,0.9,1012991,204487
4,MASPETH,11378,6834.0,1387.0,800000.0,405,24,1387,1387,0.9,1012832,202959
4,MASPETH,11378,2500.0,1408.0,765000.0,405,24,1408,1408,0.9,1012117,205840
4,MASPETH,11377,2000.0,1218.0,560000.0,405,24,1218,1218,0.9,1012477,206871
4,MASPETH,11378,3121.0,1136.0,800000.0,405,24,1136,1136,0.9,1012158,204756
4,MASPETH,11378,2250.0,1696.0,750000.0,405,24,1696,1696,0.9,1011723,204020
4,MASPETH,11378,2400.0,1560.0,650000.0,405,24,1560,780,0.9,1010640,201192
4,MASPETH,11378,2200.0,1184.0,630000.0,405,24,1184,1184,0.9,1011147,200907
4,MASPETH,11377,2475.0,1316.0,875000.0,405,24,1316,1316,0.9,1012036,206963
4,MASPETH,11378,2400.0,1408.0,780000.0,405,24,1408,1408,0.9,1012122,206039
4,MASPETH,11378,1978.0,1277.0,550000.0,405,24,1277,730,0.9,1010525,201325
4,MASPETH,11378,2000.0,1000.0,498000.0,405,24,1000,1000,0.9,1011898,201986
4,MASPETH,11377,2000.0,1575.0,721000.0,402,24,1575,1400,0.9,1011096,207236
4,MASPETH,11377,2000.0,1710.0,818000.0,402,24,1710,1520,0.9,1011253,207131
4,MASPETH,11377,2314.0,1824.0,785000.0,402,24,1824,1824,0.9,1012354,207223
4,MASPETH,11378,1995.0,800.0,685000.0,405,24,800,800,0.9,1011188,204665
4,MASPETH,11377,2000.0,1400.0,733000.0,402,24,1400,1400,0.9,1011120,208071
4,MASPETH,11377,1800.0,1665.0,790000.0,402,24,1665,1332,0.9,1011514,207206
4,MASPETH,11377,2000.0,1400.0,700000.0,402,24,1400,1400,0.9,1011529,207719
4,MASPETH,11378,1848.0,2478.0,880000.0,405,24,2478,1776,0.9,1012279,206284
4,MASPETH,11378,1958.0,1227.0,325000.0,405,24,1227,1227,0.9,1010328,200849
4,MASPETH,11378,1800.0,1224.0,600000.0,405,24,1224,1224,0.9,1012104,205408
4,MASPETH,11377,2000.0,1520.0,793000.0,402,24,1520,1520,0.9,1012677,208227
4,MASPETH,11377,1800.0,1831.0,815000.0,402,24,1831,1332,0.9,1011790,207727
4,MASPETH,11377,1100.0,1516.0,820000.0,402,24,1516,1516,0.9,1012625,207547
4,MASPETH,11377,2000.0,1520.0,898000.0,402,24,1520,1520,0.9,1011267,207686
4,MASPETH,11378,1422.0,1310.0,570000.0,405,24,1310,1310,0.9,1011129,201328
4,MASPETH,11378,1900.0,704.0,480000.0,405,24,704,704,0.9,1012445,202081
4,MASPETH,11377,2000.0,1520.0,525000.0,402,24,1520,1520,0.9,1011254,207172
4,MASPETH,11378,2327.0,1880.0,815000.0,405,24,1880,1880,0.9,1014005,201327
4,MASPETH,11377,1800.0,1665.0,797000.0,402,24,1665,1332,0.9,1011507,206924
4,MASPETH,11378,2075.0,1215.0,605000.0,405,24,1215,1215,0.9,1010880,201659
4,MASPETH,11378,2020.0,1360.0,605000.0,405,24,1360,1360,0.9,1013931,201454
4,MASPETH,11377,2000.0,1640.0,865000.0,405,24,1640,1640,0.9,1012167,206900
4,MASPETH,11377,2000.0,1400.0,785000.0,402,24,1400,1400,0.9,1011002,207424
4,MASPETH,11377,2000.0,1800.0,650000.0,402,24,1520,1520,0.9,1011268,207706
4,MASPETH,11378,2000.0,1424.0,798000.0,405,24,1424,1424,0.9,1011794,204297
4,MASPETH,11378,2000.0,1368.0,745000.0,405,24,1368,1368,0.9,1011388,205884
4,MASPETH,11378,2000.0,1230.0,570000.0,405,24,1230,1230,0.9,1011961,202133
4,MASPETH,11378,2900.0,840.0,650000.0,405,24,840,840,0.9,1010921,204559
4,MASPETH,11378,2500.0,1200.0,749000.0,405,24,1200,1200,0.9,1012537,205689
4,MASPETH,11378,2500.0,968.0,629000.0,405,24,968,968,0.9,1012641,202019
4,MASPETH,11378,2929.0,840.0,685000.0,405,24,840,840,0.9,1010988,204948
4,MASPETH,11377,2500.0,1496.0,1085000.0,402,24,1496,792,0.9,1011893,207742
4,ELMHURST,11378,2100.0,1232.0,670000.0,405,24,1232,1232,0.9,1014741,206028
4,ELMHURST,11373,2142.0,918.0,760000.0,404,24,918,918,0.9,1016226,207137
4,ELMHURST,11373,2142.0,918.0,630000.0,404,24,918,918,0.9,1016275,207673
4,ELMHURST,11377,2362.0,902.0,638000.0,402,24,902,902,0.9,1013151,207302
4,ELMHURST,11373,1992.0,864.0,640000.0,402,24,864,864,0.9,1015094,207162
4,ELMHURST,11373,4146.0,938.0,600000.0,404,24,938,938,0.9,1015832,207290
4,ELMHURST,11378,1559.0,1683.0,775000.0,405,24,1683,1224,0.9,1015033,206502
4,ELMHURST,11377,2000.0,1428.0,650000.0,402,24,1428,816,0.9,1014582,207239
4,ELMHURST,11378,1710.0,1980.0,760000.0,405,24,1980,1440,0.9,1013811,206043
4,ELMHURST,11378,2850.0,3463.0,850000.0,405,24,3463,2442,0.9,1013817,206070
4,ELMHURST,11373,4140.0,1818.0,765000.0,405,24,1818,1152,0.9,1015336,206545
4,ELMHURST,11378,2100.0,1360.0,655000.0,405,24,1360,1360,0.9,1013579,205732
4,ELMHURST,11377,1800.0,1831.0,715000.0,405,24,1831,1332,0.9,1013245,206994
4,ELMHURST,11373,2000.0,1505.0,600000.0,404,24,1505,860,0.9,1018221,205611
4,ELMHURST,11373,1842.0,1152.0,760000.0,404,24,1152,1152,0.9,1015812,205818
4,ELMHURST,11373,1812.0,924.0,800000.0,404,24,924,924,0.9,1016914,204945
4,ELMHURST,11377,2000.0,2035.0,650000.0,402,24,2035,1480,0.9,1014014,207147
4,ELMHURST,11373,2142.0,930.0,760000.0,404,24,930,930,0.9,1015489,207654
4,ELMHURST,11378,1995.0,1612.0,650000.0,405,24,1612,935,0.9,1013793,206380
4,ELMHURST,11373,1842.0,1080.0,700000.0,404,24,1080,1080,0.9,1015553,206627
4,ELMHURST,11373,2025.0,1720.0,560000.0,404,24,860,860,0.9,1017923,205466
4,ELMHURST,11373,2948.0,938.0,330000.0,404,24,938,938,0.9,1015339,207412
4,ELMHURST,11377,2100.0,1932.0,799000.0,402,24,1932,1932,0.9,1014272,207026
4,ELMHURST,11373,2850.0,1544.0,850000.0,404,24,1544,1544,0.9,1020565,209493
4,ELMHURST,11377,2500.0,1328.0,665000.0,402,24,1328,1328,0.9,1012941,209291
4,ELMHURST,11373,2500.0,1878.0,933000.0,404,24,1878,1878,0.9,1015465,209510
4,ELMHURST,11373,2002.0,1376.0,830000.0,404,24,1376,1376,0.9,1020291,208704
4,GLENDALE,11385,2018.0,1440.0,740000.0,405,24,1440,1440,0.9,1017510,194775
4,GLENDALE,11385,3210.0,1094.0,650000.0,405,24,1094,1094,0.9,1018257,194799
4,GLENDALE,11385,2300.0,750.0,201400.0,405,24,750,750,0.9,1013061,192012
4,GLENDALE,11385,2500.0,660.0,340000.0,405,24,660,660,0.9,1013465,191842
4,GLENDALE,11385,2500.0,625.0,478950.0,405,24,625,625,0.9,1012802,191883
4,GLENDALE,11385,1840.0,1242.0,400000.0,405,24,1242,1242,0.9,1013883,193241
4,GLENDALE,11385,2420.0,1264.0,703000.0,405,24,1264,1264,0.9,1017437,194671
4,GLENDALE,11385,1707.0,964.0,545000.0,405,24,964,964,0.9,1022772,196612
4,GLENDALE,11385,3000.0,1270.0,585000.0,405,24,1270,1270,0.9,1022884,197430
4,GLENDALE,11385,2500.0,1204.0,715000.0,405,24,1204,1204,0.9,1016945,196240
4,GLENDALE,11385,2500.0,1720.0,670000.0,405,24,1720,1720,0.9,1017139,196458
4,GLENDALE,11385,2500.0,1544.0,720000.0,405,24,1544,1544,0.9,1023933,195147
4,GLENDALE,11385,2018.0,1328.0,425000.0,405,24,1328,1328,0.9,1020676,195669
4,GLENDALE,11385,1540.0,1376.0,385000.0,405,24,1376,1376,0.9,1020338,195611
4,GLENDALE,11385,2108.0,1752.0,700000.0,405,24,1752,1752,0.9,1021908,197965
4,GLENDALE,11385,2458.0,1406.0,620000.0,405,24,1406,1406,0.9,1022128,196172
