Heading row not found.,ID,northing,easting
,3901,1046176,188249
,3902,1042032,189264
,3903,1045207,191105
,3904,1042932,186594
,3905,1043184,186699
,3906,1045261,189825
,3907,1044691,190101
,3908,1046082,188521
,3909,1043116,186123
,3910,1046480,188342
,3911,1046421,188168
,3912,1042813,186067
,3913,1042847,185900
,3914,1042821,186028
,3915,1042434,185812
,3916,1042574,186264
,3917,1042720,185782
,3918,1044433,190362
,3919,1046859,187882
,3920,1047798,188477
,3921,1042553,186358
,3922,1046468,188564
,3923,1046313,189735
,3924,1046259,189858
,3925,1042736,189333
,3926,1046714,188457
,3927,1046242,189553
,3928,1046160,189054
,3929,1047190,188755
,3930,1047206,188773
,3931,1045248,189568
,3932,1045225,189618
,3933,1046005,189445
,3934,1046918,188430
,3935,1046425,189422
,3936,1042455,187638
,3937,1046975,188727
,3938,1042853,187232
,3939,1042666,187463
,3940,1042467,187459
,3941,1042156,189467
,3942,1043068,187401
,3943,1042082,189551
,3944,1042497,187185
,3945,1042520,187079
,3946,1042536,187391
,3947,1042635,187022
,3948,1042864,187179
,3949,1042763,187172
,3950,1042792,187039
,3951,1042974,187635
,3952,1042537,187001
,3953,1043074,187449
,3954,1042769,187144
,3955,1044262,186852
,3956,1045229,187703
,3957,1045288,187818
,3958,1044350,187401
,3959,1044921,188638
,3960,1044070,187754
,3961,1044548,186959
,3962,1045645,187639
,3963,1044666,187206
,3964,1044207,187542
,3965,1045805,187300
,3966,1045773,187383
,3967,1051205,196815
,3968,1053042,197349
,3969,1010122,221379
,3970,1010216,221332
,3971,1007199,222712
,3972,1006102,222581
,3973,1006935,223484
,3974,1006839,222473
,3975,1006939,222874
,3976,1009436,223593
,3977,1009371,223523
,3978,1008133,219277
,3979,1008095,219216
,3980,1042411,220058
,3981,1042144,220026
,3982,1042157,219990
,3983,1042819,218320
,3984,1041966,219714
,3985,1009859,201583
,3986,1014304,194163
,3987,1014546,194331
,3988,1016254,195106
,3989,1014224,196463
,3990,1009873,210540
,3991,1012081,193149
,3992,1012546,194219
,3993,1011119,193970
,3994,1007510,197982
,3995,1007624,197870
,3996,1014029,196228
,3997,1011469,198442
,3998,1010750,198831
,3999,1012041,197583
,4000,1049289,194885
,4001,1051402,196542
,4002,1027013,224571
,4003,1042063,217783
,4004,1041987,216795
,4005,1042229,216821
,4006,1025239,212776
,4007,1025223,212922
,4008,1051194,199632
,4009,1049359,199661
,4010,1050667,200030
,4011,1050774,199842
,4012,1049539,199453
,4013,1050671,199702
,4014,1044652,198461
,4015,1046061,199145
,4016,1045794,199180
,4017,1045644,198755
,4018,1044889,198258
,4019,1046874,198698
,4020,1046055,198756
,4021,1046436,198087
,4022,1046504,198849
,4023,1046481,198895
,4024,1045105,197653
,4025,1047226,198567
,4026,1046212,197855
,4027,1046248,198972
,4028,1045073,198028
,4029,1045740,197902
,4030,1045744,197879
,4031,1044392,198092
,4032,1047099,198478
,4033,1047814,197035
,4034,1047500,197277
,4035,1047806,197074
,4036,1047829,196969
,4037,1048288,197300
,4038,1048102,196985
,4039,1047780,197191
,4040,1047833,196947
,4041,1048241,197057
,4042,1046270,155945
,4043,1046494,156015
,4044,1046195,156768
,4045,1045947,155927
,4046,1046381,157633
,4047,1046558,156895
,4048,1040006,156861
,4049,1040703,156180
,4050,1039753,155584
,4051,1039597,156455
,4052,1039764,156188
,4053,1039898,156098
,4054,1039587,156606
,4055,1039833,155591
,4056,1041559,155745
,4057,1038602,156746
,4058,1041088,157127
,4059,1041092,157082
,4060,1003866,221418
,4061,1004074,221205
,4062,1011449,219498
,4063,1012296,220345
,4064,1012185,221459
,4065,1012170,220459
,4066,1048433,216195
,4067,1047254,215848
,4068,1047679,215995
,4069,1052891,213931
,4070,1053510,213471
,4071,1042328,219302
,4072,1042397,219489
,4073,1043578,219915
,4074,1042660,218693
,4075,1043399,219675
,4076,1043574,219659
,4077,1042424,219234
,4078,1042616,219262
,4079,1043218,219151
,4080,1042988,219299
,4081,1042862,218911
,4082,1043550,219344
,4083,1042858,219631
,4084,1043114,219690
,4085,1042608,219555
,4086,1043122,219671
,4087,1043364,218718
,4088,1043741,219235
,4089,1043460,218752
,4090,1043353,219082
,4091,1042749,219632
,4092,1048815,216064
,4093,1048870,216284
,4094,1048950,215925
,4095,1047659,214262
,4096,1048874,216265
,4097,1048608,215573
,4098,1048484,215211
,4099,1049067,214913
,4100,1035180,153429
,4101,1036170,154257
,4102,1036431,154094
,4103,1036294,154324
,4104,1035958,153839
,4105,1035347,153444
,4106,1036908,191941
,4107,1037319,192015
,4108,1035672,196182
,4109,1035558,196663
,4110,1035567,196386
,4111,1041443,198501
,4112,1042509,198257
,4113,1042957,198151
,4114,1043002,198006
,4115,1043248,198128
,4116,1006997,205300
,4117,1010413,199858
,4118,1010335,199401
,4119,1011149,200528
,4120,1012409,208394
,4121,1013984,201029
,4122,1014007,201933
,4123,1013850,200480
,4124,1013858,200464
,4125,1012840,199215
,4126,1013717,200732
,4127,1012859,199615
,4128,1012915,199444
,4129,1012865,199597
,4130,1012861,199146
,4131,1012127,206187
,4132,1012394,204179
,4133,1011101,203584
,4134,1012878,202986
,4135,1011520,204235
,4136,1011741,206456
,4137,1012688,202903
,4138,1012991,204487
,4139,1012832,202959
,4140,1012117,205840
,4141,1012477,206871
,4142,1012158,204756
,4143,1011723,204020
,4144,1010640,201192
,4145,1011147,200907
,4146,1012036,206963
,4147,1012122,206039
,4148,1010525,201325
,4149,1011898,201986
,4150,1011096,207236
,4151,1011253,207131
,4152,1012354,207223
,4153,1011188,204665
,4154,1011120,208071
,4155,1011514,207206
,4156,1011529,207719
,4157,1012279,206284
,4158,1010328,200849
,4159,1012104,205408
,4160,1012677,208227
,4161,1011790,207727
,4162,1012625,207547
,4163,1011267,207686
,4164,1011129,201328
,4165,1012445,202081
,4166,1011254,207172
,4167,1014005,201327
,4168,1011507,206924
,4169,1010880,201659
,4170,1013931,201454
,4171,1012167,206900
,4172,1011002,207424
,4173,1011268,207706
,4174,1011794,204297
,4175,1011388,205884
,4176,1011961,202133
,4177,1010921,204559
,4178,1012537,205689
,4179,1012641,202019
,4180,1010988,204948
,4181,1011893,207742
,4182,1014741,206028
,4183,1016226,207137
,4184,1016275,207673
,4185,1013151,207302
,4186,1015094,207162
,4187,1015832,207290
,4188,1015033,206502
,4189,1014582,207239
,4190,1013811,206043
,4191,1013817,206070
,4192,1015336,206545
,4193,1013579,205732
,4194,1013245,206994
,4195,1018221,205611
,4196,1015812,205818
,4197,1016914,204945
,4198,1014014,207147
,4199,1015489,207654
,4200,1013793,206380
,4201,1015553,206627
,4202,1017923,205466
,4203,1015339,207412
,4204,1014272,207026
,4205,1020565,209493
,4206,1012941,209291
,4207,1015465,209510
,4208,1020291,208704
,4209,1017510,194775
,4210,1018257,194799
,4211,1013061,192012
,4212,1013465,191842
,4213,1012802,191883
,4214,1013883,193241
,4215,1017437,194671
,4216,1022772,196612
,4217,1022884,197430
,4218,1016945,196240
,4219,1017139,196458
,4220,1023933,195147
,4221,1020676,195669
,4222,1020338,195611
,4223,1021908,197965
,4224,1022128,196172
,4225,1018853,196475
,4226,1019921,196456
,4227,1023279,196083
,4228,1016989,196435
,4229,1024037,195157
,4230,1023256,196069
,4231,1020494,196425
,4232,1019865,195767
,4233,1022489,197344
,4234,1022207,197758
,4235,1022233,196682
,4236,1017453,195794
,4237,1022243,196586
,4238,1022744,198420
,4239,1021054,196616
,4240,1019118,195635
,4241,1021074,196435
,4242,1022934,197764
,4243,1022808,198276
,4244,1022533,197492
,4245,1019211,196204
,4246,1016420,196251
,4247,1019311,196410
,4248,1016443,196174
,4249,1019992,195911
,4250,1017748,195255
,4251,1016172,196509
,4252,1015946,196407
,4253,1015616,196305
,4254,1015414,196112
,4255,1015671,196452
,4256,1016137,196318
,4257,1015499,196160
,4258,1015183,196337
,4259,1024242,196060
,4260,1024194,195965
,4261,1024285,196236
,4262,1024116,196495
,4263,1054782,181726
,4264,1054921,181415
,4265,1055345,181702
,4266,1011881,211929
,4267,1011875,211911
,4268,1011906,212004
,4269,1011900,211985
,4270,1009455,212948
,4271,1061359,205072
,4272,1035693,197039
,4273,1035364,197253
,4274,1036399,199898
,4275,1034746,198043
,4276,1038266,200392
,4277,1039055,201332
,4278,1039771,200959
,4279,1039688,201381
,4280,1039086,201180
,4281,1039090,201159
,4282,1039887,201195
,4283,1039182,200711
,4284,1039255,200881
,4285,1039670,201472
,4286,1055065,182667
,4287,1055853,187964
,4288,1055982,187599
,4289,1055379,187245
,4290,1056224,187917
,4291,1055560,187687
,4292,1053853,183015
,4293,1055950,187523
,4294,1056101,187882
,4295,1055755,187471
,4296,1055599,187781
,4297,1055546,186970
,4298,1056201,187861
,4299,1055471,187050
,4300,1054923,182709
,4301,1053761,182882
,4302,1054126,182778
,4303,1055657,187233
,4304,1055619,186738
,4305,1022893,200920
,4306,1022948,200769
,4307,1023017,201229
,4308,1023733,200899
,4309,1022766,200698
,4310,1022430,200820
,4311,1023065,200803
,4312,1023986,201249
,4313,1023822,202345
,4314,1024106,202596
,4315,1022695,200951
,4316,1023178,200832
,4317,1023720,201030
,4318,1022448,200829
,4319,1022907,200368
,4320,1022678,201224
,4321,1024332,205628
,4322,1023717,206798
,4323,1020928,202999
,4324,1020186,204714
,4325,1020703,204458
,4326,1020665,203700
,4327,1020786,204418
,4328,1020782,203944
,4329,1025034,205237
,4330,1024788,205141
,4331,1012693,192832
,4332,1013297,198526
,4333,1013302,198467
,4334,1005751,207985
,4335,1006453,212090
,4336,1007227,211807
,4337,1007729,211748
,4338,1008082,212240
,4339,1007407,211930
,4340,1006404,212033
,4341,1007935,211927
,4342,1007276,211948
,4343,1022035,188732
,4344,1021912,188561
,4345,1022154,188631
,4346,1022140,188710
,4347,1056681,213583
,4348,1056336,213537
,4349,1056456,213280
,4350,1056003,213770
,4351,1057023,213627
,4352,1056921,213352
,4353,1056553,213303
,4354,1056050,213771
,4355,1056430,213391
,4356,1056568,213569
,4357,1056389,213544
,4358,1056928,213615
,4359,1056246,213796
,4360,1051662,203263
,4361,1051170,202593
,4362,1051691,203290
,4363,1026979,189104
,4364,1027039,189032
,4365,1026950,189378
,4366,1027464,187876
,4367,1027604,187928
,4368,1026674,189949
,4369,1026447,189863
,4370,1030815,185844
,4371,1031686,186580
,4372,1031369,186667
,4373,1029963,186410
,4374,1030199,185808
,4375,1029374,185633
,4376,1029348,186048
,4377,1027417,185098
,4378,1028308,186303
,4379,1028517,185715
,4380,1028272,186854
,4381,1023502,184327
,4382,1027314,186447
,4383,1028803,182900
,4384,1026965,185638
,4385,1022929,184547
,4386,1026538,185920
,4387,1028098,186861
,4388,1028191,183942
,4389,1027924,184531
,4390,1025187,186019
,4391,1022940,184504
,4392,1026124,186021
,4393,1026927,186046
,4394,1025465,186640
,4395,1026601,183848
,4396,1026940,184175
,4397,1027944,184408
,4398,1025602,186188
,4399,1027100,185430
,4400,1028806,185833
,4401,1028155,184129
,4402,1026914,186082
,4403,1026920,186064
,4404,1027990,185360
,4405,1026294,185856
,4406,1026611,183867
,4407,1025570,186785
,4408,1026087,185182
,4409,1025930,184917
,4410,1025928,185160
,4411,1026104,185095
,4412,1025148,184951
,4413,1024577,184844
,4414,1025359,184703
,4415,1025388,184548
,4416,1025458,184825
,4417,1023244,185671
,4418,1024485,184935
,4419,1024180,185484
,4420,1025378,184604
,4421,1025666,184479
,4422,1025647,184575
,4423,1028074,185937
,4424,1024539,185249
,4425,1024957,185305
,4426,1026265,186474
,4427,1025369,185565
,4428,1027162,185738
,4429,1028816,184652
,4430,1025388,185085
,4431,1025188,185868
,4432,1023190,185774
,4433,1025062,188424
,4434,1026627,188324
,4435,1023432,188205
,4436,1026988,187655
,4437,1026605,187932
,4438,1025333,188415
,4439,1021707,188180
,4440,1022645,188368
,4441,1023053,188414
,4442,1021421,188122
,4443,1022145,188074
,4444,1022623,188253
,4445,1021455,188000
,4446,1026600,189136
,4447,1021557,188116
,4448,1022551,188332
,4449,1022473,188539
,4450,1025378,187546
,4451,1023179,188443
,4452,1025273,187347
,4453,1044999,192971
,4454,1044856,192911
,4455,1044774,192870
,4456,1044840,192939
,4457,1045043,192892
,4458,1044864,192896
,4459,1045242,193070
,4460,1053524,192239
,4461,1053659,192158
,4462,1053382,192211
,4463,1053910,192207
,4464,1052072,191781
,4465,1053572,192398
,4466,1054008,191940
,4467,1052921,194532
,4468,1053068,194264
,4469,1051571,193787
,4470,1051801,193611
,4471,1053420,194039
,4472,1051563,193810
,4473,1053557,194438
,4474,1054095,192132
,4475,1054102,192109
,4476,1054511,192452
,4477,1052436,193543
,4478,1053805,193733
,4479,1053694,193746
,4480,1052593,191758
,4481,1052325,193690
,4482,1054128,192332
,4483,1053414,194056
,4484,1053035,194358
,4485,1054278,192364
,4486,1052783,194288
,4487,1053673,193314
,4488,1052567,194091
,4489,1053954,193792
,4490,1051647,194058
,4491,1053475,194676
,4492,1053735,193626
,4493,1053391,194123
,4494,1051472,194075
,4495,1053042,194339
,4496,1054036,193556
,4497,1054157,192253
,4498,1052770,194326
,4499,1053019,194098
,4500,1051888,193666
,4501,1053586,195055
,4502,1053698,195093
,4503,1053338,195563
,4504,1053374,196335
,4505,1053164,195575
,4506,1053205,195457
,4507,1053487,195731
,4508,1053197,196572
,4509,1053066,194756
,4510,1053288,195218
,4511,1053371,194980
,4512,1053368,195476
,4513,1053057,195578
,4514,1053072,195845
,4515,1053570,195756
,4516,1055136,193591
,4517,1055362,193460
,4518,1031787,195933
,4519,1032023,195313
,4520,1031711,196766
,4521,1032262,196265
,4522,1031326,195814
,4523,1032044,195321
,4524,1032580,196025
,4525,1030727,195901
,4526,1031718,195318
,4527,1031822,195324
,4528,1031551,195319
,4529,1032054,195955
,4530,1031381,196933
,4531,1033519,195930
,4532,1033857,196490
,4533,1033617,196346
,4534,1032929,196345
,4535,1030751,198121
,4536,1026878,149083
,4537,1050874,156380
,4538,1051288,157317
,4539,1054285,157617
,4540,1054350,157783
,4541,1054119,157812
,4542,1051920,158997
,4543,1054329,158744
,4544,1055375,157274
,4545,1055688,157652
,4546,1056176,157468
,4547,1055601,157639
,4548,1051615,159541
,4549,1024049,199956
,4550,1023595,199202
,4551,1025170,201548
,4552,1025183,202284
,4553,1024948,201653
,4554,1025485,200844
,4555,1024836,201418
,4556,1023299,199207
,4557,1024677,201050
,4558,1023848,199694
,4559,1025094,201874
,4560,1024592,200516
,4561,1024289,201391
,4562,1024268,199829
,4563,1024648,201796
,4564,1025037,201321
,4565,1024758,201214
,4566,1024464,201772
,4567,1024795,200287
,4568,1024088,200513
,4569,1023990,199852
,4570,1024852,201411
,4571,1024566,202013
,4572,1024595,200093
,4573,1024432,200171
,4574,1024031,200076
,4575,1024230,200445
,4576,1025373,201616
,4577,1024785,200580
,4578,1026590,206129
,4579,1024848,206961
,4580,1025425,206509
,4581,1026615,207082
,4582,1024238,207289
,4583,1025340,206884
,4584,1026682,207683
,4585,1026319,207781
,4586,1024762,206330
,4587,1026743,205738
,4588,1026617,205859
,4589,1026530,205545
,4590,1026890,205515
,4591,1026513,205927
,4592,1026737,205626
,4593,1026347,205861
,4594,1026672,205430
,4595,1026365,205868
,4596,1026383,205876
,4597,1026490,205810
,4598,1024251,181082
,4599,1024020,180936
,4600,1027135,226336
,4601,1027214,226333
,4602,1025580,227645
,4603,1025335,225517
,4604,1028983,226378
,4605,1025386,225519
,4606,1026936,226589
,4607,1026246,224393
,4608,1027836,226340
,4609,1028607,226264
,4610,1028372,226753
,4611,1028057,226533
,4612,1028724,226688
,4613,1028087,226811
,4614,1028436,225781
,4615,1025554,226544
,4616,1027924,226540
,4617,1025573,226168
,4618,1026264,224798
,4619,1025465,226316
,4620,1027917,225821
,4621,1025227,225673
,4622,1026972,227938
,4623,1028436,225803
,4624,1027381,226193
,4625,1026567,224154
,4626,1027073,226237
,4627,1027816,223352
,4628,1027644,221785
,4629,1027944,222862
,4630,1026385,221071
,4631,1026446,221645
,4632,1027960,223202
,4633,1026503,222100
,4634,1026649,222027
,4635,1027485,222325
,4636,1026990,221632
,4637,1027310,223252
,4638,1027947,222930
,4639,1022104,216187
,4640,1022651,215586
,4641,1021223,216509
,4642,1020112,215908
,4643,1019950,215280
,4644,1022103,215944
,4645,1018996,216463
,4646,1022534,216088
,4647,1019999,216795
,4648,1043711,206225
,4649,1039363,198709
,4650,1038557,198329
,4651,1038073,199346
,4652,1038315,199915
,4653,1037305,199913
,4654,1037145,199650
,4655,1038635,199506
,4656,1037086,199649
,4657,1037215,199752
,4658,1037005,199908
,4659,1037962,198720
,4660,1039840,199583
,4661,1040679,198768
,4662,1039497,199429
,4663,1039477,199084
,4664,1029071,190185
,4665,1030190,189279
,4666,1029483,190493
,4667,1030183,189298
,4668,1029036,190171
,4669,1031282,190923
,4670,1031291,189910
,4671,1031274,189956
,4672,1031400,190608
,4673,1031331,190792
,4674,1029356,188304
,4675,1031731,189722
,4676,1029439,189875
,4677,1028965,190145
,4678,1032076,189933
,4679,1029012,189980
,4680,1029644,188894
,4681,1030815,188992
,4682,1031198,189464
,4683,1030596,189622
,4684,1028861,189944
,4685,1030528,190797
,4686,1031940,189737
,4687,1031879,189714
,4688,1030907,190254
,4689,1030586,189053
,4690,1028668,188969
,4691,1030309,193238
,4692,1030868,192065
,4693,1029499,190902
,4694,1030026,192485
,4695,1030896,191225
,4696,1030787,191544
,4697,1030798,191516
,4698,1028574,190585
,4699,1030648,193733
,4700,1031091,192821
,4701,1030940,188087
,4702,1030704,187238
,4703,1030401,187015
,4704,1032342,188522
,4705,1033071,188943
,4706,1030347,186736
,4707,1030365,187112
,4708,1030619,187578
,4709,1030338,186759
,4710,1033008,189110
,4711,1033155,187824
,4712,1031787,188193
,4713,1031403,188476
,4714,1032104,188473
,4715,1030323,187224
,4716,1032085,188795
,4717,1032367,187776
,4718,1030176,187904
,4719,1032173,187605
,4720,1031682,188913
,4721,1030888,187938
,4722,1030172,186884
,4723,1031550,187795
,4724,1030646,188130
,4725,1031520,187356
,4726,1031140,187555
,4727,1031377,187408
,4728,1031407,187655
,4729,1030909,187881
,4730,1031232,187311
,4731,1031250,188594
,4732,1033751,189397
,4733,1033816,188486
,4734,1033896,189463
,4735,1033493,188316
,4736,1033619,188271
,4737,1027575,194091
,4738,1028284,194312
,4739,1027116,193186
,4740,1026948,193368
,4741,1027281,193505
,4742,1034873,194165
,4743,1035684,192107
,4744,1032311,192690
,4745,1034897,191352
,4746,1033889,190763
,4747,1034040,190648
,4748,1036069,191789
,4749,1036138,191854
,4750,1035243,193981
,4751,1034546,191262
,4752,1034488,192188
,4753,1032336,192619
,4754,1033335,192241
,4755,1035594,192450
,4756,1034230,190887
,4757,1034662,191726
,4758,1035809,191343
,4759,1034179,191021
,4760,1035508,192148
,4761,1034381,190933
,4762,1033294,191910
,4763,1034374,190952
,4764,1033101,192011
,4765,1033810,152392
,4766,1029210,150578
,4767,1043852,194908
,4768,1044697,194253
,4769,1043772,195240
,4770,1042110,194059
,4771,1041740,193412
,4772,1045038,194642
,4773,1044673,195764
,4774,1042250,194439
,4775,1044199,195811
,4776,1044640,194149
,4777,1045340,193637
,4778,1046039,193978
,4779,1044763,196094
,4780,1044188,195693
,4781,1044761,195742
,4782,1043642,194720
,4783,1045393,193866
,4784,1042628,191960
,4785,1042445,193390
,4786,1044329,196058
,4787,1041273,193560
,4788,1042341,193445
,4789,1042515,195141
,4790,1042991,194476
,4791,1043860,194257
,4792,1042834,193630
,4793,1043624,195175
,4794,1043641,195064
,4795,1042534,193095
,4796,1043122,193102
,4797,1044367,196078
,4798,1043754,193226
,4799,1043480,195657
,4800,1044255,195727
,4801,1044244,194252
,4802,1044744,195508
,4803,1042212,194188
,4804,1041682,192779
,4805,1041907,192334
,4806,1045354,193611
,4807,1042024,192899
,4808,1042115,193538
,4809,1044598,195612
,4810,1044731,193657
,4811,1045282,194781
,4812,1045008,194063
,4813,1045216,193858
,4814,1042427,194119
,4815,1044919,193646
,4816,1041552,191619
,4817,1038147,190953
,4818,1038978,190689
,4819,1041035,192597
,4820,1039043,191237
,4821,1039815,190944
,4822,1038246,191139
,4823,1040837,192845
,4824,1039346,189746
,4825,1038620,192581
,4826,1038674,191599
,4827,1040014,190271
,4828,1040687,191346
,4829,1039343,189968
,4830,1037291,191315
,4831,1040489,191528
,4832,1037400,191437
,4833,1039405,189667
,4834,1036051,217259
,4835,1035555,217616
,4836,1036792,216912
,4837,1038678,214242
,4838,1039200,215810
,4839,1038052,214798
,4840,1038272,215561
,4841,1038801,215456
,4842,1037901,214306
,4843,1037003,215976
,4844,1037683,216323
,4845,1037430,216431
,4846,1038950,214496
,4847,1037700,214906
,4848,1034537,209403
,4849,1033993,209753
,4850,1032973,210090
,4851,1033870,209980
,4852,1035486,209554
,4853,1034338,210168
,4854,1033073,210046
,4855,1034382,210040
,4856,1032789,210384
,4857,1033051,210165
,4858,1032721,210747
,4859,1034941,209794
,4860,1034689,209336
,4861,1032989,210191
,4862,1034176,210239
,4863,1035021,209868
,4864,1034263,209917
,4865,1033481,209868
,4866,1035119,209541
,4867,1032984,210724
,4868,1034753,209024
,4869,1034213,209656
,4870,1041317,216396
,4871,1041345,215986
,4872,1041352,215868
,4873,1043165,216776
,4874,1043045,216763
,4875,1043113,216770
,4876,1041348,215946
,4877,1031582,210605
,4878,1031783,210356
,4879,1030156,210716
,4880,1034306,210357
,4881,1034904,210203
,4882,1031891,210343
,4883,1032990,210998
,4884,1034202,210993
,4885,1034242,210975
,4886,1035169,209977
,4887,1041621,220209
,4888,1040140,219921
,4889,1041118,220253
,4890,1040021,219767
,4891,1041720,220180
,4892,1035549,221098
,4893,1038241,209499
,4894,1036138,209478
,4895,1036004,209860
,4896,1042491,213799
,4897,1042132,213689
,4898,1034228,208619
,4899,1036710,201841
,4900,1033358,206346
,4901,1033530,206470
,4902,1035405,202440
,4903,1035650,201971
,4904,1034014,208782
,4905,1032836,206618
,4906,1033346,204060
,4907,1032356,204345
,4908,1036395,202161
,4909,1034491,205030
,4910,1035138,202506
,4911,1036129,202896
,4912,1032437,205655
,4913,1033165,204802
,4914,1034328,203592
,4915,1032804,205799
,4916,1034038,204031
,4917,1036199,202083
,4918,1034391,203431
,4919,1034654,202594
,4920,1033673,205283
,4921,1033392,205173
,4922,1032811,205349
,4923,1033423,205014
,4924,1032597,205825
,4925,1032791,205901
,4926,1034461,203914
,4927,1032662,206020
,4928,1033377,202710
,4929,1035339,202414
,4930,1033451,209029
,4931,1033146,204795
,4932,1036404,202831
,4933,1032262,204183
,4934,1033035,204211
,4935,1033195,205764
,4936,1036708,202647
,4937,1032848,207077
,4938,1034995,201890
,4939,1036070,202701
,4940,1034967,202546
,4941,1035900,202913
,4942,1032999,208902
,4943,1036086,202320
,4944,1033495,205213
,4945,1033757,208717
,4946,1033833,202710
,4947,1036052,202306
,4948,1033580,203633
,4949,1035917,201971
,4950,1032824,205914
,4951,1032959,205406
,4952,1033437,206001
,4953,1040500,204910
,4954,1036176,208170
,4955,1036872,208061
,4956,1036430,208070
,4957,1035799,208333
,4958,1036703,207917
,4959,1040489,206129
,4960,1041186,205843
,4961,1041426,206365
,4962,1041003,206244
,4963,1040993,206045
,4964,1040997,206135
,4965,1040645,204795
,4966,1040763,206620
,4967,1041250,205339
,4968,1040836,205021
,4969,1038486,208144
,4970,1041441,205098
,4971,1041431,206470
,4972,1040858,205307
,4973,1041151,206165
,4974,1041378,205090
,4975,1041267,206110
,4976,1040888,205942
,4977,1040864,205434
,4978,1019339,199555
,4979,1018216,199486
,4980,1018153,199374
,4981,1019046,197366
,4982,1019109,198198
,4983,1017705,199323
,4984,1017974,200473
,4985,1016575,199099
,4986,1018174,199387
,4987,1018051,199562
,4988,1018575,201200
,4989,1017476,200197
,4990,1016781,200380
,4991,1017518,200129
,4992,1016681,199841
,4993,1020119,197446
,4994,1018260,197443
,4995,1019409,200855
,4996,1018890,200335
,4997,1018566,201403
,4998,1016431,199767
,4999,1018301,201146
,5000,1017900,200623
,5001,1018474,200146
,5002,1019776,198845
,5003,1016191,200375
,5004,1020001,201084
,5005,1021150,201900
,5006,1016703,199533
,5007,1017937,199749
,5008,1020965,196838
,5009,1017799,201164
,5010,1019275,201479
,5011,1019898,201758
,5012,1018634,200123
,5013,1019813,201203
,5014,1018159,201378
,5015,1017981,199678
,5016,1020156,201339
,5017,1019318,201388
,5018,1020571,201960
,5019,1020491,201595
,5020,1016038,200054
,5021,1020768,201832
,5022,1017926,199767
,5023,1018986,201216
,5024,1017624,200952
,5025,1020664,202332
,5026,1018066,198126
,5027,1020093,201740
,5028,1017761,201036
,5029,1017590,200338
,5030,1022339,196874
,5031,1019835,201361
,5032,1017732,201082
,5033,1019167,197487
,5034,1018117,197780
,5035,1019628,201029
,5036,1020013,196693
,5037,1018997,204600
,5038,1020299,202401
,5039,1018712,203518
,5040,1014960,202128
,5041,1020253,202672
,5042,1019654,202631
,5043,1014907,201162
,5044,1018395,204907
,5045,1019165,204551
,5046,1018298,204631
,5047,1014895,201928
,5048,1014692,203302
,5049,1018084,204033
,5050,1018726,203657
,5051,1018676,204287
,5052,1017152,204000
,5053,1016360,204077
,5054,1014274,202422
,5055,1016484,203332
,5056,1018803,203689
,5057,1017835,204133
,5058,1016547,202521
,5059,1017348,202903
,5060,1017510,202639
,5061,1015142,202021
,5062,1019699,204050
,5063,1013928,202892
,5064,1018453,203123
,5065,1016893,202647
,5066,1017909,204246
,5067,1018192,202860
,5068,1015556,202841
,5069,1018560,202450
,5070,1017767,203211
,5071,1018979,203145
,5072,1017268,203034
,5073,1016595,203513
,5074,1014246,202467
,5075,1016298,203222
,5076,1018367,202764
,5077,1017412,204136
,5078,1017852,204410
,5079,1019699,201930
,5080,1015462,202302
,5081,1017275,203823
,5082,1017686,202844
,5083,1018831,202813
,5084,1016475,204322
,5085,1018226,203494
,5086,1019203,203621
,5087,1018617,202664
,5088,1018377,204207
,5089,1017960,202398
,5090,1015289,202279
,5091,1014293,202718
,5092,1019145,203772
,5093,1018999,203802
,5094,1019842,202651
,5095,1017109,204288
,5096,1014281,202933
,5097,1017376,204387
,5098,1016795,202808
,5099,1016984,202499
,5100,1018041,202566
,5101,1016658,203031
,5102,1015183,200702
,5103,1018323,203336
,5104,1017120,204269
,5105,1014425,202503
,5106,1017101,203803
,5107,1017620,203989
,5108,1018713,202699
,5109,1017271,203333
,5110,1017040,203902
,5111,1015656,202677
,5112,1015471,202287
,5113,1019266,202793
,5114,1019447,204678
,5115,1019560,204206
,5116,1018566,203244
,5117,1017500,204487
,5118,1017150,203029
,5119,1019304,203546
,5120,1056401,195736
,5121,1056422,195735
,5122,1058106,204964
,5123,1056742,195543
,5124,1055639,193282
,5125,1055925,194610
,5126,1056155,194751
,5127,1055894,194532
,5128,1056078,194697
,5129,1056000,194495
,5130,1056195,194693
,5131,1013143,219473
,5132,1013951,220480
,5133,1014567,219836
,5134,1014579,219746
,5135,1014585,220199
,5136,1014852,218061
,5137,1014155,215232
,5138,1014148,215292
,5139,1014604,214627
,5140,1014546,215045
,5141,1015591,216257
,5142,1014894,215608
,5143,1013039,214858
,5144,1015077,216174
,5145,1014183,216940
,5146,1013259,214889
,5147,1014237,216554
,5148,1014311,214852
,5149,1012594,215075
,5150,1014571,214866
,5151,1014729,214908
,5152,1015513,214932
,5153,1016952,215907
,5154,1016655,216854
,5155,1017322,217029
,5156,1017740,216630
,5157,1015848,217017
,5158,1018464,216361
,5159,1018003,216630
,5160,1018826,216406
,5161,1017272,215481
,5162,1016801,216988
,5163,1016194,216420
,5164,1015675,217532
,5165,1017523,216298
,5166,1016032,216864
,5167,1017139,217171
,5168,1016288,215904
,5169,1017397,216478
,5170,1018538,215849
,5171,1017163,215122
